text,label
@user @user Half a chubby...incredibly awesome..... hahahahaha,OTHER
@user @user What means?,OTHER
Who’s still cav nation?,OTHER
"I’m gonna get my shit together and I’m gonna be the baddest bitch...look out world, here I come",OTHER
@user omg I love you 😂,OTHER
"@user Hey Prez Booker, is there an update?",OTHER
@user Open the dm,OTHER
@user and take it for walks,OTHER
@user @user Wow this would be wonderful. I have my fingers crossed 🍀🤞,OTHER
Menace II society is on Netflix go watch it,OTHER
"@user I completely understand that, hence why I was referring to it being shocking business for Spurs to spend that much",OTHER
@user I LOVE YOU😭😭😭😭❤️,OTHER
one kid won’t hurt,OTHER
a storm is coming meaning the power and everything could go down so if im inactive that’s why :(,OTHER
@user the other tweet abt s*ckin d*ck was okay ishbut Now I am Conc cerned,OTHER
Never getting any snaps from anyone so you don't have to bother and worry about when snapchat stops working &gt;&gt;&gt;&gt; 😍😍😍,OTHER
@user I have the app 😭🤚,OTHER
@user I think I can visualize that exact one cause it was here on twitter recently...,OTHER
@user @user Sounds almost as poorly organised as Bristol Pride,OTHER
@user If we judging him as a punchline rapper which he is then he’s not top 5 I’ll put it that way,OTHER
@user Thx nder,OTHER
I love goofy women that are actually goofy. Not you forced ho’s.,OTHER
@user i will not survive mark my words,OTHER
get me bodied extended mix is that bitch,OTHER
lately people out here lying to themselves.,OTHER
Let's have a brilliant battle!,OTHER
@user @user About the slim as the chances we have of getting Paddy to do some work 😜 ^Sara,OTHER
@user @user @user OH MY GOD I CAN FEEL THIS PICTURE  🔥🔥,OTHER
100T some gods,OTHER
Reminder that you'll have to catch Rinoa in space in FF8 remaster... does anyone like that minigame? 😂,OTHER
@user Both of them kick ass,OTHER
"Who's the dumbest,laziest  fandom guys? Say it with me!!CARATS  #seventeen #mgmavote @user",OTHER
@user @user @user @user @user @user He doesn't need your help.,OTHER
May we outta here ✈️ 🏝,OTHER
@user miss you 😭😭💕,OTHER
@user We still have to play Wolves you know,OTHER
"Last year I finished writing a ""minor dystopia"" about climate change and an escalated fascist state. It has been eclipsed.",OTHER
@user wear shoes,OTHER
 #RETWEET ONLY IF U#AUTOFOLLOW  Ranking Ridiculous NBA Pregame/Postgame Outfits ,OTHER
@user Nah...he's another Baghdad Bob.,OTHER
✨ 𝙧𝙚𝙨𝙚𝙡𝙡𝙚𝙧/𝙙𝙧𝙤𝙥𝙨𝙝𝙞𝙥 ✨,OTHER
since that’s not why we do what we do.,OTHER
@user Yeah fasho,OTHER
Simple question. Should I get bangs? Yes or no?,OTHER
Forgive those people who hurt you,OTHER
"no one should accept behavior like this as ok or normal, it’s toxic and unhealthy",OTHER
HA GET FUCKED VORE TRACKER :o,OTHER
Might start doing mukbangs,OTHER
@user Can I send you my song instead? Lol,OTHER
"@user @user @user @user Turkey, Roast Beef, Chicken, Ham only the Arby's could wield all four meats.",OTHER
@user he HAD to make a dad joke,OTHER
did jennie BAGGED november yet,OTHER
i am going to watch a horror movie all by myself for possibly the first time ever,OTHER
@user Searchin' fo dick* 😂,OTHER
@user thanks buddy I think its all the pizza I have eaten the last 3 days lol,OTHER
@user @user @user @user @user Nobody wears watches anymore.,OTHER
"@user If they have those types of portfolios, they will liquidate them and buy OTC",OTHER
she knew i needed that bby!,OTHER
I’m tryna outdo the old me I dont give a fuck about outdoing anybody else.,OTHER
"@user @user 1-0 to juventus, Ravenelli *sorry about the spelling*",OTHER
"@user @user Stop Violence Against Children, Children Are The Future You Should Not Beat The Future!",OTHER
Predicting 2019 Rainbow Road With 87% Accuracy,OTHER
@user perfect pairing. between the two there are no functioning synapses.,OTHER
@user sumber kt miskin :,OTHER
"@user @user @user @user Vamos Daniel, you can do it.",OTHER
Humble enough to know it’s time for me to go harder!,OTHER
@user I mean he’s still gonna end up on my Vikes roster in #Madden,OTHER
Why is it so fucking cold in LA???,OTHER
Ji Masun! Come online!!,OTHER
@user Are you okey?,OTHER
"@user She sounds awesome.  Hardworking, knowing how to run a business, and a sci fi fan.  She will find somebody in no time.",OTHER
@user im good beloved thanks tho xx,OTHER
@user @user I noticed that too but just kept quiet and assumed it’s just his nipple lmao 😂,OTHER
"@user @user You already are, darling. 🧡🖤🧡🖤🧡",OTHER
@user Tri mumer,OTHER
@user @user @user We the next patriots... bet me,OTHER
"Exhausted, sick, having finished three stories today, but still wanting to write more: the furry artist classicCOMMISSION ME",OTHER
I'm working today so I can use my floating holiday at a later date.,OTHER
"@user I hate him. Joe West, Angel Hernandez and CB Bucknor have been garbage my whole life.",OTHER
@user I watched that i still cant believe how weak minded some ppl can be,OTHER
i'm (h)aving a gr(e)at time in co(l)lege (p)rojects,OTHER
Removing coconut oil from my skincare routine was the best thing I ever did !!,OTHER
@user No what didnu want,OTHER
@user @user @user What seems to be your malfunction???,OTHER
@user That's awesome!,OTHER
@user @user I love how the showcase gameplay for BO4 is someone using a holographic titan on jungle missing every single bullet,OTHER
Idm you better get dea,OTHER
@user What iz this?,OTHER
@user You have attained Ultra Dad.,OTHER
@user @user Ur gorgeous jamez,OTHER
tom holland has taken over my timeline,OTHER
@user Why are all these memes so accurate ? What kind of sorcery is it ?😨😂,OTHER
I can call you my bby boyyou can call me ur bby gurlmaybe we can spend some time,OTHER
@user @user @user marshmello was an ltm for the concert yes,OTHER
Everything goes away 😁👋,OTHER
"it's so beautiful tonight. the moon and stars are so bright and beautiful, im living this life",OTHER
I thought Donald Trump was sexist! (Total sarcasm).,OTHER
"If you are less of a procastinator in Work than on freetime, does that mean I have become a Workaholic?Because well, fuck",OTHER
"@user lol shut up. also, I don’t believe",OTHER
@user Who is they,OTHER
Got hosted by @user hypezone and had to catch the quick dub for 150 viewers😈,OTHER
@user @user bold of you to assume i could choose one 😎,OTHER
you really do just outgrow some people,OTHER
"The body heals with play, the mind heals with laughter and the spirit heals with joy. ~ Proverb #JoyTrain",OTHER
@user Talent for what? Greed!,OTHER
At the end Jackson looked at him for so long OMG he was waiting for Jinyoung's acceptance,OTHER
@user @user sorry for late reply !! hm probably the pink animal crackers or gummies or yummy berries,OTHER
@user Tweet after work is done.,OTHER
@user That’ll show him! He’ll be crying all night. Maybe even resign from being a president... NOT...,OTHER
@user Stupid little me thought it was a clip of Kook breaking open that fruit in that summer package video.,OTHER
@user Do you have gimpathy for anyone? :D,OTHER
@user Happy 🧡❤️💛     #ALDUBxDGArtistTambayan #ALDUB189thWeeksary  #DADDYSGURLWithALDENOnKAT,OTHER
Hopefully ion gotta be here for long,OTHER
Hit them hard,OTHER
@user Man call me,OTHER
@user @user That's bullsh!t! Only 12. That had to have violated their rights! People! Wake up!!!,OTHER
is a hotdog a sandwich? #AmazingPhilVidCon19,OTHER
I just don’t understannndddd😩 how can they look so different,OTHER
"2' Donacien plays a curling ball forward for Smyth, but McDonald cuts it out. 0-0",OTHER
but yeah Island In The Sun was like my jam for at least 3 summers in grade school,OTHER
"@user Lmao, it's something made up 😅",OTHER
"8-BALL! KRYPTOS! THE BEING WHOSE NAME MUST NEVER BE SAID! OH WHAT THE HECK, IT'S XANTHAR!",OTHER
Someone go to the beach w me my legs need some color,OTHER
Oh she was not having it 😂,OTHER
@user Lls She Dirty Af 🤢,OTHER
@user omg ur mind !,OTHER
@user sorry to worry you teacher..,OTHER
Only Nam Woohyun 😂,OTHER
@user biggest boss!,OTHER
"You're not from Imo state, you don't understand the politics going on there but anything for the money sha",OTHER
Oh he’s going to jail JAIL,OTHER
I move in my new apartment on the 30th I’m so happy y’all don’t understand I’ve been working so hard .,OTHER
I just want to say.........I LOVE #IndictmentFriday !!!!,OTHER
@user Reddit is a bigger Hellsite than Twitter tbh,OTHER
@user Well that sealed the deal.  Yup.  Flat earth.  Some preacher said so.,OTHER
@user Thank you babbby💖💖,OTHER
"@user Hey race baiter, paid your taxes yet?",OTHER
@user @user @user @user Stop shitting on intersex people. They have fuck all to do the religious gender cult,OTHER
@user Mhm sureee you out,OTHER
@user I’m currently out at a bar.. the tweets blowing up slightly ahha! 😂🙈,OTHER
"@user @user exactly, pls cancel the bitch. i got so disgusted wtf",OTHER
We've got PLAYOFFS BASKETBALL,OTHER
"@user You’re going down, dude...#MuellerIsComingForYou",OTHER
@user @user You tell em shelbs!!!!!,OTHER
@user *pulls a blunt out of my hat and lights it* *puts an arm around you and blows the smoke in your face* 😌💕,OTHER
@user HOY SPILL IT SIS,OTHER
@user @user yeah lovely knok best luck from #Bangladesh,OTHER
Oh lord 😍,OTHER
@user That color is gorgeous,OTHER
Gonna regret being up this late but definitely a memorable night,OTHER
@user But I fall in love with Uh 🙄💔And I call it life 😍,OTHER
"@user Pb cantina, Crushed, duck dive",OTHER
@user @user Damn bbg she at it again 🤦🏾‍♀️,OTHER
@user I just want parity in the Bundesliga for once and feel like the title race could be more exciting than last year,OTHER
"@user @user ""Not. Without. You! Id rather die...""",OTHER
@user We’ve got the same trim ngl,OTHER
@user A simple championship player who is hyped af,OTHER
@user You guys are amazing,OTHER
"@user Hahaha, no Repolsive, grease magically vanishes away. /s",OTHER
@user say something savage,OTHER
"@user @user @user @user Warriors are done, just like lebron 😏",OTHER
@user The guy with the headset moved Kavanaugh  along.,OTHER
@user @user @user @user check out the book plz 😁😊,OTHER
@user that rj... been thru some shxt 😵,OTHER
THIS ONE DID IT,OTHER
Now playing Tempted to touch by Beres Hammond!Rock Away,OTHER
"@user @user Mam, plz share your correct journey details to @user for further necessary action. Z-56",OTHER
@user Really? Was it at a piercing shop,OTHER
NEED. Inquire within,OTHER
@user Actually it looks like he just goosed Nancy.  They didn't make it 2 weeks before imploding.,OTHER
@user Loves me some Stellaris. Except when he arbitraryly decides to wipe my civilization.,OTHER
I am off to bed guys. See you all tomorrow. Love ya and many blessings. 💛,OTHER
i'am sorry i love you,OTHER
@user Happy Birthday Mikey! Woody is wishing you well! Xoxo,OTHER
"""But are we all lost stars, trying to light up the dark?"" lost stars; adam levine",OTHER
"Craving irib platter yase Cubana, Florida Road.",OTHER
@user @user Is that the women under Islam worth only half a man ..??,OTHER
It’s crazy how much I’ve turned my life around since like 2014-2015 those were some dark times but we out here now baby,OTHER
it looks so coool,OTHER
@user Ok what now? I missed like 80% of the stream,OTHER
@user @user Yeah I'm going to have to go again. So much going on I know I missed some little details,OTHER
I could listen to @user sing every second of every day if I’m being honest 😍😫,OTHER
It was not an accidental crash,OTHER
@user blindly following because of @user .  Howdy!,OTHER
@user No thank YOU for reading my aus  ♡♡♡♡,OTHER
"30 June 25, 2019 at 02:30PM",OTHER
One question  to ask your next lover-Where were you 5 years ago?Let them ask back and answer honestly.#casablanca,OTHER
@user Good to be back!! 💜,OTHER
I saw a few of my twitter favorites and had such a great time jammin with my family.,OTHER
"@user People make the weather claim here in SF, where we essentially have zero weather.",OTHER
My big brother left my shit like fvck it bro 😂😅 lol,OTHER
@user I should definitely start that!,OTHER
@user @user @user Fuck man you're right he was the better player here. Thanks bro sometimes just gotta stay humble 🙏🙏🤙🙌🙌🙌,OTHER
@user Holy shit this team is embarrassing right now.,OTHER
"@user I'm trying to purchase 2 water butts from your web page. When I click on add to basket, nothing happens. Any ideas?",OTHER
@user @user the Bears have a good chance to win tonight but ya never knows in this series,OTHER
"Somebody died here. Lied as a kid, so it makes sense that I lye here.",OTHER
The automatic paper dispenser was a solution to a problem that never existed.   🤦‍♂️ now this bitch is playing with.,OTHER
@user @user @user Regina is for gullible tourists.,OTHER
@user who the FUCK is getting engaged,OTHER
Sure Popeyes has the better sandwich but they'll never beat the chick fil a drive thru,OTHER
@user Watch porn on the pay for view? Sweet. I might move.,OTHER
I feel so drained..,OTHER
“Gonna miss u love u” mate u never spoke to me the whole way through school fuck that 🤣,OTHER
@user It's another step closer to the @user biggest mistake though... A UK franchise!,OTHER
